DEPT,GR,RES_DEP
4252.8744,53.130249023,0.4644294083
4253.0268,53.281715393,0.4667764008
4253.1792,53.456699371,0.4628622532
4253.3316,53.639808655,0.4619936645
4253.484,53.813426971,0.4668503702
4253.6364,53.961078644,0.4756785631
4253.7888,54.072250366,0.4851154983
4253.9412,54.147312164,0.4903090894
4254.0936,54.197109222,0.4930795133
4254.246,54.235496521,0.4944905341
4254.3984,54.272586823,0.4925352037
4254.5508,54.314777374,0.4890708327
4254.7032,54.366847992,0.4858803153
4254.8556,54.430896759,0.4829212129
4255.008,54.506263733,0.4783188999
4255.1604,54.593818665,0.4712142348
4255.3128,54.696929932,0.4660354257
4255.4652,54.813678741,0.4667442441
4255.6176,54.93062973,0.4700031579
4255.77,55.02829361,0.4677445889
4255.9224,55.091464996,0.4557381272
4256.0748,55.113780975,0.4415534437
4256.2272,55.097648621,0.4361995459
4256.3796,55.053768158,0.4423748255
4256.532,54.996734619,0.4545607269
4256.6844,54.935585022,0.4610752761
4256.8368,54.869907379,0.4544578493
4256.9892,54.798591614,0.4442584217
4257.1416,54.729358673,0.4398618937
4257.294,54.675830841,0.441157639
4257.4464,54.648353577,0.4453459084
4257.5988,54.649425507,0.4503276646
4257.7512,54.673015594,0.4584959745
4257.9036,54.706733704,0.4715994298
4258.056,54.738494873,0.4927237928
4258.2084,54.764011383,0.5279603601
4258.3608,54.787689209,0.5841566324
4258.5132,54.81684494,0.6781962514
4258.6656,54.856018066,0.8437097669
4258.818,54.906490326,1.1460763216
4258.9704,54.968204498,1.7418007851
4259.1228,55.040477753,2.8716933727
4259.2752,55.122261047,4.7071576118
4259.4276,55.210144043,5.2908086777
4259.58,55.294029236,3.7202036381
4259.7324,55.355472565,2.7868046761
4259.8848,55.369678497,3.238348484
4260.0372,55.306629181,3.526881218
4260.1896,55.131710052,3.2115161419
4260.342,54.809928894,2.7976133823
4260.4944,54.312717438,2.4625475407
4260.6468,53.623851776,2.1687185764
4260.7992,52.742801666,1.969979763
4260.9516,51.685432434,1.8847231865
4261.104,50.481868744,1.8977599144
4261.2564,49.172386169,2.1704211235
4261.4088,47.804893494,3.2608537674
4261.5612,46.435230255,7.0069794655
4261.7136,45.125659943,12.413508415
4261.866,43.936477661,12.914305687
4262.0184,42.914352417,8.5527162552
4262.1708,42.084056854,5.8317131996
4262.3232,41.445999146,5.5461688042
4262.4756,40.979564667,5.6966109276
4262.628,40.649753571,5.8386249542
4262.7804,40.412666321,5.9714531898
4262.9328,40.217346191,6.1328248978
4263.0852,40.007522583,6.2298688889
4263.2376,39.728458405,6.2573213577
4263.39,39.339385986,6.2067022324
4263.5424,38.824203491,6.1291446686
4263.6948,38.192813873,6.1581025124
4263.8472,37.47379303,6.4281983376
4263.9996,36.704627991,6.8800740242
4264.152,35.924442291,7.3056931496
4264.3044,35.171386719,7.3253283501
4264.4568,34.484901428,6.6185655594
4264.6092,33.906169891,5.4580025673
4264.7616,33.471000671,4.044467926
4264.914,33.20091629,2.3751840591
4265.0664,33.099246979,1.1751617193
4265.2188,33.154644012,0.7193166018
4265.3712,33.350414276,0.6118052602
4265.5236,33.674240112,0.5785714388
4265.676,34.12399292,0.5803788304
4265.8284,34.706802368,0.612626195
4265.9808,35.431148529,0.6553803086
4266.1332,36.301856995,0.6788472533
4266.2856,37.323432922,0.6507966518
4266.438,38.500049591,0.5801768303
4266.5904,39.830802917,0.5099223256
4266.7428,41.309272766,0.4685937762
4266.8952,42.923477173,0.4762016833
4267.0476,44.651176453,0.5015208125
4267.2,46.455570221,0.5332644582
4267.3524,48.292037964,0.5775735974
4267.5048,50.123989105,0.6083487272
4267.6572,51.929267883,0.634209156
4267.8096,53.692714691,0.6599442959
4267.962,55.403652191,0.6765614748
4268.1144,57.058891296,0.6801126003
4268.2668,58.660224915,0.6557843685
4268.4192,60.21149826,0.6138035655
4268.5716,61.721176147,0.5845556259
4268.724,63.207157135,0.5894478559
4268.8764,64.68724823,0.5802114606
4269.0288,66.156646729,0.5499233007
4269.1812,67.581359863,0.540707171
4269.3336,68.912452698,0.5415835977
4269.486,70.099067688,0.5308820009
4269.6384,71.094581604,0.5176309943
4269.7908,71.859283447,0.5200427175
4269.9432,72.361824036,0.534774363
4270.0956,72.580505371,0.5316227674
4270.248,72.500015259,0.5116007328
4270.4004,72.115013123,0.502589047
4270.5528,71.444061279,0.5064135194
4270.7052,70.532089233,0.5242382288
4270.8576,69.438392639,0.5491426587
4271.01,68.225296021,0.5502160788
4271.1624,66.953155518,0.5398106575
4271.3148,65.680229187,0.5412911177
4271.4672,64.461151123,0.5635988116
4271.6196,63.342475891,0.5930575728
4271.772,62.35918808,0.6209158301
4271.9244,61.529628754,0.6628880501
4272.0768,60.853626251,0.7509087324
4272.2292,60.319377899,0.7923085093
4272.3816,59.912902832,0.7049046159
4272.534,59.621135712,0.6016190052
4272.6864,59.427986145,0.5419213772
4272.8388,59.308506012,0.5159774423
4272.9912,59.227542877,0.5052222013
4273.1436,59.142116547,0.5079624653
4273.296,59.01158905,0.5309605598
4273.4484,58.815109253,0.5851339698
4273.6008,58.556373596,0.6433111429
4273.7532,58.249443054,0.6790776253
4273.9056,57.903614044,0.7011336088
4274.058,57.520713806,0.7274791002
4274.2104,57.102355957,0.7632050514
4274.3628,56.658882141,0.8145281076
4274.5152,56.211277008,0.8543673158
4274.6676,55.790706635,0.8532332182
4274.82,55.433422089,0.8197793961
4274.9724,55.163127899,0.7829122543
4275.1248,54.978981018,0.7522680163
4275.2772,54.865333557,0.737652719
4275.4296,54.808521271,0.7242771983
4275.582,54.801876068,0.7055252194
4275.7344,54.840736389,0.6913809776
4275.8868,54.919090271,0.6894428134
4276.0392,55.032951355,0.6861619353
4276.1916,55.178150177,0.6592361331
4276.344,55.341896057,0.6270700693
4276.4964,55.507106781,0.6185680032
4276.6488,55.666717529,0.6263712645
4276.8012,55.825843811,0.6370713711
4276.9536,55.990783691,0.6549036503
4277.106,56.165687561,0.6730324626
4277.2584,56.355678558,0.658138752
4277.4108,56.561660767,0.6443628669
4277.5632,56.774559021,0.6670675874
4277.7156,56.98072052,0.6720669866
4277.868,57.173900604,0.6538891196
4278.0204,57.358001709,0.6472785473
4278.1728,57.536640167,0.6560518146
4278.3252,57.71037674,0.6285561919
4278.4776,57.883312225,0.5822808146
4278.63,58.058853149,0.5575418472
4278.7824,58.23551178,0.568895936
4278.9348,58.415969849,0.6055127382
4279.0872,58.610744476,0.6240007877
4279.2396,58.832588196,0.6408449411
4279.392,59.090339661,0.6483438015
4279.5444,59.387168884,0.6039338708
4279.6968,59.723018646,0.5743743181
4279.8492,60.08826828,0.6284717321
4280.0016,60.458473206,0.7529358864
4280.154,60.807327271,0.801710546
4280.3064,61.116096497,0.8072176576
4280.4588,61.367736816,0.807759583
4280.6112,61.542919159,0.8054876328
4280.7636,61.622108459,0.801258862
4280.916,61.587726593,0.7569912672
4281.0684,61.424282074,0.7134425044
4281.2208,61.119628906,0.7025824785
4281.3732,60.675731659,0.7176443338
4281.5256,60.117301941,0.7540171742
4281.678,59.479419708,0.8014768958
4281.8304,58.791191101,0.8695124388
4281.9828,58.072284698,0.9579728246
4282.1352,57.336521149,1.041159153
4282.2876,56.595466614,1.0652651787
4282.44,55.861022949,1.018858552
4282.5924,55.146884918,0.9601281285
4282.7448,54.467403412,0.8943018317
4282.8972,53.830715179,0.8418959975
4283.0496,53.231399536,0.8025873899
4283.202,52.656864166,0.7738226056
4283.3544,52.100788116,0.7572317719
4283.5068,51.570373535,0.7694284916
4283.6592,51.086303711,0.7824926972
4283.8116,50.676322937,0.7839053869
4283.964,50.364616394,0.7737531662
4284.1164,50.168689728,0.7668296099
4284.2688,50.102527618,0.7618256807
4284.4212,50.177173615,0.7548180223
4284.5736,50.39932251,0.7498447299
4284.726,50.768054962,0.7405009866
4284.8784,51.272323608,0.747613728
4285.0308,51.889694214,0.7725124359
4285.1832,52.585510254,0.7925168872
4285.3356,53.31842041,0.732550025
4285.488,54.05273819,0.6551337838
4285.6404,54.759963989,0.5956366658
4285.7928,55.413288116,0.5627548695
4285.9452,55.990089417,0.5436676741
4286.0976,56.475013733,0.5222612619
4286.25,56.86164856,0.5107449889
4286.4024,57.15266037,0.5073926449
4286.5548,57.358779907,0.510163784
4286.7072,57.499824524,0.5150472522
4286.8596,57.599555969,0.5341727734
4287.012,57.676364899,0.5489428043
4287.1644,57.744663239,0.5882759094
4287.3168,57.820575714,0.5994848013
4287.4692,57.918144226,0.5862207413
4287.6216,58.047275543,0.5726520419
4287.774,58.214191437,0.5805422068
4287.9264,58.420063019,0.6070042253
4288.0788,58.659809113,0.5643309951
4288.2312,58.918640137,0.5434778929
4288.3836,59.174591064,0.5278094411
4288.536,59.408802032,0.5121440291
4288.6884,59.60874939,0.4987469614
4288.8408,59.763946533,0.5003490448
4288.9932,59.865715027,0.5497137308
4289.1456,59.907806396,0.6580062509
4289.298,59.884437561,0.7517588139
4289.4504,59.790325165,0.8128735423
4289.6028,59.623390198,0.8262533545
4289.7552,59.389656067,0.8294839859
4289.9076,59.104873657,0.8121836782
4290.06,58.785926819,0.7866216898
4290.2124,58.442317963,0.7654042244
4290.3648,58.076667786,0.7539094687
4290.5172,57.689903259,0.7457124591
4290.6696,57.287746429,0.7338737845
4290.822,56.885246277,0.7253784537
4290.9744,56.504219055,0.7030432224
4291.1268,56.165664673,0.6992025375
4291.2792,55.88533783,0.6765412092
4291.4316,55.672206879,0.6525688171
4291.584,55.529033661,0.6299085021
4291.7364,55.456802368,0.625748992
4291.8888,55.459564209,0.6537853479
4292.0412,55.543582916,0.6970695853
4292.1936,55.708698273,0.7137229443
4292.346,55.939811707,0.6715504527
4292.4984,56.209392548,0.6256089211
4292.6508,56.487133026,0.5954328179
4292.8032,56.745079041,0.5870242119
4292.9556,56.959152222,0.5482515693
4293.108,57.114696503,0.5044275522
4293.2604,57.207950592,0.4791510701
4293.4128,57.240268707,0.4659189284
4293.5652,57.21088028,0.4848226607
4293.7176,57.118053436,0.5259901285
4293.87,56.968860626,0.5648875833
4294.0224,56.783721924,0.5965137482
4294.1748,56.59072876,0.6030007005
4294.3272,56.416507721,0.5811095238
4294.4796,56.281982422,0.5729400516
4294.632,56.199359894,0.5661740899
4294.7844,56.169342041,0.5709310174
4294.9368,56.182720184,0.5834693909
4295.0892,56.230903625,0.5899720788
4295.2416,56.312103271,0.6059380174
4295.394,56.422138214,0.615552485
4295.5464,56.544570923,0.6212863326
4295.6988,56.654441833,0.6346293688
4295.8512,56.732170105,0.6568493247
4296.0036,56.76807785,0.6939414144
4296.156,56.758453369,0.7116212249
4296.3084,56.705215454,0.7094855905
4296.4608,56.616134644,0.7078896165
4296.6132,56.497093201,0.7133743763
4296.7656,56.347301483,0.7231468558
4296.918,56.166122437,0.7311740518
4297.0704,55.962097168,0.7199463844
4297.2228,55.751140594,0.6699315906
4297.3752,55.544670105,0.6558920741
4297.5276,55.344776154,0.6775293946
4297.68,55.148094177,0.6990684867
4297.8324,54.950809479,0.7089201212
4297.9848,54.752735138,0.731718719
4298.1372,54.558815002,0.7612921
4298.2896,54.377311707,0.782407403
4298.442,54.216648102,0.8135883212
4298.5944,54.080200195,0.8715807796
4298.7468,53.963817596,0.9183146954
4298.8992,53.859867096,0.9178466201
4299.0516,53.764530182,0.906300962
4299.204,53.68157196,0.8776503801
4299.3564,53.615867615,0.8488930464
4299.5088,53.565944672,0.8430378437
4299.6612,53.525901794,0.8525438905
4299.8136,53.490367889,0.8678970933
4299.966,53.456424713,0.8599559665
4300.1184,53.424900055,0.8444311023
4300.2708,53.402832031,0.8532299399
4300.4232,53.404460907,0.8541417122
4300.5756,53.443855286,0.8243033886
4300.728,53.527786255,0.7745113373
4300.8804,53.660823822,0.7147795558
4301.0328,53.848945618,0.6669327617
4301.1852,54.096424103,0.6263077855
4301.3376,54.403972626,0.5845615268
4301.49,54.766269684,0.5563113093
4301.6424,55.171875,0.5393481851
4301.7948,55.607147217,0.5203531981
4301.9472,56.056724548,0.5075070262
4302.0996,56.504634857,0.5056315064
4302.252,56.935073853,0.505761683
4302.4044,57.329566956,0.5078960657
4302.5568,57.671600342,0.5159649253
4302.7092,57.952278137,0.5349376798
4302.8616,58.1680336,0.5524023771
4303.014,58.321773529,0.5679078102
4303.1664,58.423412323,0.575825274
4303.3188,58.481956482,0.586583972
4303.4712,58.501667023,0.5965436101
4303.6236,58.486061096,0.6064028144
4303.776,58.442752838,0.6072894335
4303.9284,58.384597778,0.6064045429
4304.0808,58.322551727,0.5782378912
4304.2332,58.258930206,0.5253594518
4304.3856,58.189655304,0.4950499833
4304.538,58.107089996,0.4865028262
4304.6904,58.000595093,0.4859455526
4304.8428,57.861461639,0.4986857176
4304.9952,57.687709808,0.5272650123
4305.1476,57.483306885,0.5280733705
4305.3,57.255386353,0.5190110207
4305.4524,57.010601044,0.5172221065
4305.6048,56.755599976,0.5251504183
4305.7572,56.501186371,0.5447184443
4305.9096,56.260921478,0.5672152638
4306.062,56.046203613,0.5990355015
4306.2144,55.867172241,0.6339333057
4306.3668,55.73531723,0.6380842328
4306.5192,55.660709381,0.6494745016
4306.6716,55.645908356,0.6778287292
4306.824,55.684501648,0.7082297206
4306.9764,55.766464233,0.732558012
4307.1288,55.881023407,0.749078095
4307.2812,56.016807556,0.7662840486
4307.4336,56.165298462,0.786760211
4307.586,56.323406219,0.7775985003
4307.7384,56.488853455,0.7567534447
4307.8908,56.652622223,0.7410337329
4308.0432,56.798023224,0.729676187
4308.1956,56.909690857,0.720844388
4308.348,56.97933197,0.7122163773
4308.5004,57.003650665,0.6914004683
4308.6528,56.984386444,0.6706095934
4308.8052,56.926555634,0.6711902022
4308.9576,56.835006714,0.6872803569
4309.11,56.715732574,0.6938342452
4309.2624,56.577865601,0.679790616
4309.4148,56.435451508,0.6591023803
4309.5672,56.308944702,0.6568419933
4309.7196,56.218845367,0.6822240353
4309.872,56.179641724,0.7070782781
4310.0244,56.201705933,0.6826332808
4310.1768,56.291481018,0.6212074161
4310.3292,56.450881958,0.5702613592
4310.4816,56.676677704,0.5461159945
4310.634,56.957511902,0.5332758427
4310.7864,57.276386261,0.5263823271
4310.9388,57.617427826,0.5252387524
4311.0912,57.967029572,0.5339811444
4311.2436,58.313392639,0.565405488
4311.396,58.64648819,0.6244261265
4311.5484,58.954307556,0.7006312609
4311.7008,59.222240448,0.7943811417
4311.8532,59.436080933,0.9028173089
4312.0056,59.583339691,0.9925582409
4312.158,59.655586243,0.993121326
4312.3104,59.648509979,0.9423400164
4312.4628,59.555236816,0.9124913812
4312.6152,59.36530304,0.9011098742
4312.7676,59.073314667,0.9107140303
4312.92,58.683738708,0.9488294125
4313.0724,58.20891571,1.0044100285
4313.2248,57.664974213,1.0659048557
4313.3772,57.070289612,1.1102135181
4313.5296,56.449115753,1.1270122528
4313.682,55.83033371,1.1180741787
4313.8344,55.240737915,1.0762932301
4313.9868,54.706130981,1.0092933178
4314.1392,54.251331329,0.940215528
4314.2916,53.890487671,0.894315362
4314.444,53.624897003,0.865734458
4314.5964,53.451686859,0.8421541452
4314.7488,53.369186401,0.8223478198
4314.9012,53.373783112,0.8185927868
4315.0536,53.45287323,0.8363003135
4315.206,53.585945129,0.84888798
4315.3584,53.753700256,0.8455815911
4315.5108,53.941303253,0.8410419822
4315.6632,54.138278961,0.8392170668
4315.8156,54.340877533,0.8298319578
4315.968,54.548587799,0.8107147217
4316.1204,54.757041931,0.789778471
4316.2728,54.958286285,0.7697825432
4316.4252,55.147743225,0.7556782961
4316.5776,55.329441071,0.7573284507
4316.73,55.512924194,0.7777602077
4316.8824,55.70507431,0.8117436171
4317.0348,55.905311584,0.8469232917
4317.1872,56.105270386,0.8744391203
4317.3396,56.292266846,0.8982035518
4317.492,56.455814362,0.9497474432
4317.6444,56.591808319,1.0393284559
4317.7968,56.700595856,1.1361498833
4317.9492,56.780750275,1.2224782705
4318.1016,56.825176239,1.306147933
4318.254,56.825206757,1.363206625
4318.4064,56.777519226,1.3250828981
4318.5588,56.687156677,1.2078040838
4318.7112,56.567180634,1.1095461845
4318.8636,56.435928345,1.0465714931
4319.016,56.312068939,0.9884517193
4319.1684,56.209609985,0.9250633121
4319.3208,56.135456085,0.8594804406
4319.4732,56.091976166,0.8323102593
4319.6256,56.081508636,0.8761071563
4319.778,56.105678558,0.923858583
4319.9304,56.161968231,0.8731586933
4320.0828,56.244407654,0.8051364422
4320.2352,56.345096588,0.7874825001
4320.3876,56.452934265,0.7941851616
4320.54,56.55405426,0.8162946701
4320.6924,56.636356354,0.8474613428
4320.8448,56.692829132,0.8728805184
4320.9972,56.720581055,0.8817931414
4321.1496,56.718044281,0.8796823621
4321.302,56.683944702,0.8765653968
4321.4544,56.618045807,0.8856502771
4321.6068,56.520187378,0.9196557999
4321.7592,56.388458252,0.9719509482
4321.9116,56.220790863,1.0198043585
4322.064,56.016849518,1.0493346453
4322.2164,55.776596069,1.0676143169
4322.3688,55.500419617,1.0842782259
4322.5212,55.191230774,1.1099644899
4322.6736,54.854259491,1.1215358973
4322.826,54.496448517,1.0518093109
4322.9784,54.126800537,0.9209885001
4323.1308,53.757236481,0.828476131
4323.2832,53.404361725,0.8074160814
4323.4356,53.08896637,0.835704565
4323.588,52.83297348,0.8774567842
4323.7404,52.658435822,0.9091795087
4323.8928,52.585548401,0.9539000392
4324.0452,52.628295898,1.0216552019
4324.1976,52.792922974,1.0806119442
4324.35,53.077781677,1.1190764904
4324.5024,53.471244812,1.1376000643
4324.6548,53.949249268,1.1241494417
4324.8072,54.474769592,1.0916364193
4324.9596,55.002479553,1.0448133945
4325.112,55.486469269,0.9785052538
4325.2644,55.882831573,0.9170604944
4325.4168,56.150039673,0.8866152167
4325.5692,56.254646301,0.8756763935
4325.7216,56.177474976,0.8651089668
4325.874,55.915466309,0.8587040305
4326.0264,55.481838226,0.8531304598
4326.1788,54.906707764,0.8384549022
4326.3312,54.235813141,0.8143243194
4326.4836,53.523052216,0.7869367003
4326.636,52.82036972,0.7625514269
4326.7884,52.174415588,0.7447863221
4326.9408,51.6276474,0.7364705205
4327.0932,51.214229584,0.7386325598
4327.2456,50.95438385,0.7590237856
4327.398,50.854480743,0.7888223529
4327.5504,50.910255432,0.791315496
4327.7028,51.10881424,0.7707362771
4327.8552,51.429607391,0.7647154331
4328.0076,51.846336365,0.773276031
4328.16,52.329456329,0.7833433151
4328.3124,52.847370148,0.8023586273
4328.4648,53.36856842,0.8348657489
4328.6172,53.867088318,0.8534349203
4328.7696,54.325344086,0.8153054714
4328.922,54.731601715,0.7447305918
4329.0744,55.077472687,0.7206956148
4329.2268,55.356426239,0.7519032359
4329.3792,55.563552856,0.8000736237
4329.5316,55.699085236,0.8456471562
4329.684,55.772953033,0.8653014898
4329.8364,55.805763245,0.8787699342
4329.9888,55.824062347,0.922354579
4330.1412,55.851921082,0.9852765799
4330.2936,55.905944824,1.0117883682
4330.446,55.996646881,0.957005918
4330.5984,56.131206512,0.8595668674
4330.7508,56.314266205,0.7975611091
4330.9032,56.547222137,0.7803863287
4331.0556,56.82673645,-999.25
4331.208,57.144115448,-999.25
4331.3604,57.485248566,-999.25
4331.5128,57.830780029,-999.25
4331.6652,58.160434723,-999.25
4331.8176,58.461265564,-999.25
4331.97,58.729759216,-999.25
4332.1224,58.964763641,-999.25
